競馬場コード,競馬場,国名,レース日付,レース名,レース格,レース他,レース名省略,出走条件（性別）,馬場の種類,馬場の種類（英愛）,出走条件（クラス）,出走条件（他）,出走条件（年齢）,距離,コース形態,コース詳細,馬場状態,障害数,障害レース確認,着賞金,並び順位,確定順位,異常区分,同着,着変更,ゲート番号,着差1,着差2,馬名,生産国,オッズ,馬齢,斤量,斤量特記1,斤量特記2,補助馬具,調教師,騎手,毛色,性別,父名,母名,母父名,出走頭数,優勝馬タイム,優勝馬オーナー,優勝馬生産者,コメント
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,12,12,,,,5,nk,11¾,Exult,JPN,103/1,6,,,,,Katsunori Arayama,Norifumi Mikamoto,b,h,,,Stormy Atlantic,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,13,13,,,,10,1¼,13,Victipharus,JPN,217/1,7,,,,,Manabu Ikezoe,Heart Kameda,b,g,,,Galileo,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,14,14,,,,11,2½,15½,Lord Eclair,JPN,35/1,7,,,,,Makoto Saito,Riki Takasugi,b,h,,,Mineshaft,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,15,15,,,,9,nk,15¾,Reizvoll,JPN,39/1,5,,,,,Yoshitada Takahashi,Daito Ozawa,b,h,,,Empire Maker,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,16,16,,,,1,3,18¾,Advance Pharoah,USA,79/1,5,,,,,Hideyuki Mori,Fuma Matsuwaka,ch,h,,,Tiznow,16,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,1,1,,,,14,,,Kana Tape,JPN,17/5F,6,,,,,Noriyuki Hori,Rachel King,b,m,,,Royal Applause,18,1m 31.00s,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,2,2,,dht,,1,nk,,Off Trail,GB,243/10,4,,,,,Keiji Yoshimura,Akira Sugawara,b,c,,,Kingmambo,18,,,,"Midfield on inner, angled off rail and improved 2f out, driven and good headway approaching final furlong, led 175yds from home, headed final strides, joined for second on post"
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,3,2,,dht,*,11,dht,,Bond Girl,JPN,22/5,4,,,,,Takahisa Tezuka,Christophe-Patrice Lemaire,b,f,,,Tizway,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,4,4,,,,10,1¼,1½,Tranquillite,JPN,38/1,6,,,,,Mikio Matsunaga,Kiwamu Ogino,b,h,,,Zenno Rob Roy,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,5,5,,,,8,hd,1¾,Shivers,JPN,76/10,4,,,,,Yasuo Tomomichi,Hiroyuki Uchida,ch,c,,,Deep Impact,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,6,6,,,,6,nk,2,Nishino Souvenir,JPN,42/1,6,,,,,Hiroyuki Uehara,Takuya Ono,b,h,,,Agnes Tachyon,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,7,7,,,,4,nk,2¼,Regalo Del Cielo,JPN,8/1,4,,,,,Toru Kurita,Keita Tosaki,b,c,,,Manhattan Cafe,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,8,8,,,,12,1½,3¾,Meisho Shintake,JPN,95/1,7,,,,,Teruhiko Chida,Kazuki Kikuzawa,b,h,,,Admire Cozzene,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,9,9,,,,16,nk,4¼,Fortune Time,JPN,11/2,4,,,,,Tatsuya Yoshioka,Kosei Miura,ch,c,,,Brian's Time,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,10,10,,,,2,½,4¾,Shin Forever,USA,153/10,3,,,,,Hideyuki Mori,Teruo Eda,b,c,,,Pulpit,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,11,11,,,,15,1¼,6,Immigrant Song,JPN,77/10,3,,,,,Tetsuhide Tsuji,Yukito Ishikawa,b,c,,,Deep Impact,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,12,12,,,,3,nk,6¼,Josho Hope,JPN,236/1,5,,,,,Koichi Shintani,Koji Nishizuka,b,h,,,Agnes Digital,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,13,13,,,,18,nk,6½,Daishin Yamato,JPN,153/10,5,,,,,Hirofumi Toda,Yutaka Yoshida,ch,h,,,Brian's Time,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,14,14,,,,9,2,8½,Kyoei Brisa,JPN,67/1,5,,,,,Yasuo Takeichi,Kyosuke Maruta,b,h,,,Rulership,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,15,15,,,,17,nk,8¾,Arsenaal,JPN,123/10,4,,,,,Tetsuya Kimura,Makoto Sugihara,b,f,,,Daiwa Major,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,16,16,,,,7,½,9¼,Hakusan Bird,JPN,44/1,5,,,,,Kazuya Takahashi,Ryoya Kozaki,ch,h,,,Summer Bird,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,17,17,,,,13,1½,10¾,Reframing,JPN,147/1,7,,,,,Kenta Fujino,Shu Ishibashi,b,h,,,Battle Plan,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,18,18,,,,5,1¼,12,Golden Syrup,IRE,222/1,7,,,,,Shintaro Suzuki,Yusuke Hara,b,h,,,Mr Greeley,18,,,,"Mid-division, nudged along under 4f out, driven over 2f out, outpaced over 1f out, weakened quickly closing stages"
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,1,1,,,,7,,,Shehna,FR,32/1,5,,,,,S Kobayashi,Benjamin Marie,b,m,,,Dr Fong,12,1m 26.55s,,,
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,2,2,,,,4,nk,,Riyabovka,FR,16/5F,4,,,,,N Caullery,Adrie de Vries,b,f,,,Dansili,12,,,,
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,3,3,,,,9,½,¾,Querencia,GER,208/10,3,,,,,Andreas Suborics,Martin Seidl,b,f,,,Duke Of Marmalade,12,,,,
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,4,4,,,,10,1½,2¼,Turf Sumy,GER,38/1,3,,,,,Marcel Weiss,Sean Byrne,ch,f,,,Call Me Big,12,,,,
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,5,5,,,,8,1½,3¾,Santara,GB,117/10,3,,,,,P Schiergen,Andrasch Starke,b,f,,,Dansili,12,,,,
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,6,6,,,,12,½,4¼,Quebec,GER,54/10,3,,,,,Andreas Suborics,Hugo Boutin,b,f,,,Soldier Hollow,12,,,,
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,7,7,,,,13,2,6¼,Pershing,GER,48/10,3,,,,,Gerald Geisler,Bertrand Flandrin,b,f,,,Helmet,12,,,,
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,8,8,,,,2,shd,6½,Honeyflower,GB,15/2,3,,,,,H-A Pantall,Alexis Pouchin,b,f,,,Pivotal,12,,,,"Mid-division on inner, ridden 2f out, no impression on leaders, kept on same pace final furlong"
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,9,9,,,,14,½,7,Perfect Pic,GER,248/10,5,,,,,Aleksej Luft,Patrick Gibson,b,m,,,Mamool,12,,,,
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,10,10,,,,6,nse,7,Dyptique,IRE,56/10,4,,,,,C Ferland,Enzo Corallo,b,f,,,Invincible Spirit,12,,,,
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,11,11,,,,5,nse,7,Star Galaxy,IRE,135/10,5,,,,,Tim Donworth,Thore Hammer Hansen,b,m,,,Exceed And Excel,12,,,,
254,Munich (GER),,2025/07/27,Konrad Werner Wille Memorial (Listed Race) (3yo+ Fillies & Mares) (Turf),Listed Race,'3yo+ Fillies & Mares',Konrad Werner Wille Memorial,Fillies & Mares,Turf,,,,3yo+,7f,,,Soft,,,,12,12,,,,11,3½,10½,Nightdance Wood,GER,162/10,3,,,,,A Wohler,Michael Cadeddu,b,f,,,Scalo,12,,,,
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,1,1,,,,8,,,Tornado Alert,IRE,51/10,3,,,,,Saeed bin Suroor,Oisin Murphy,b,c,,,Kingmambo,10,2m 11.52s,,,"Always prominent, shaken up over 2f out and soon led, kicked clear final 150yds, kept on well"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,2,2,,,,3,2½,,Map Of Stars,GB,9/10F,4,,,,,F-H Graffard,James Doyle,br,c,,,Dubawi,10,,,,"Towards rear, ridden from over 2f out, ran on down outer to go second over 1f out, no impression on winner final furlong"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,3,3,,,,7,1¼,3¾,Lazio,GER,245/10,3,,,,,Waldemar Hickst,Martin Seidl,b,c,,,Hernando,10,,,,"Held up in rear, ridden over 2f out, stayed on final furlong, went third final 100yds"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,4,4,,,,1,¾,4½,Grand Stars,IRE,83/10,4,,,,,Gerald Mosse,Alexis Pouchin,b,f,,,Camelot,10,,,,"Mid-division on inner, ridden 2 1/2f out, no real impression on leaders, kept on, never really going pace to challenge"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,5,5,,,,2,1,5½,Persica,IRE,44/5,4,,,,,Richard Hannon,Sean Levey,ch,c,,,Lope De Vega,10,,,,"Mid-division, ridden over 2f out, ran on to go second under 2f out, lost position over 1f out, weakened final furlong"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,6,6,,,,10,2,7½,Dare To Dream,FR,38/1,4,,,,,Gavin Hernon,Ronan Whelan,b,f,,,Gold Away,10,,,,"Mid-division on outer, took closer order 4f out, ridden 2 1/2f out, unable to quicken, weakened from over 1f out"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,7,7,,,,9,3½,11,Quest The Moon,GER,29/1,9,,,,,Frau S Steinberg,Rene Piechulek,b,g,,,Rock Of Gibraltar,10,,,,"Held up towards rear, ridden 2 1/2f out, never dangerous"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,8,8,,,,4,6½,17½,Calif,GER,31/5,6,,,,,C & Y Lerner,Adrie de Vries,bb,g,,,Rock Of Gibraltar,10,,,,"Mid-division on outer, ridden over 2f out, ran on, weakened quickly over 1f out"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,9,9,,,,6,1,18½,Atoso,GER,70/1,6,,,,,Frau Sarka Schutz,Alexander Pietsch,b,g,,,Barathea,10,,,,"Led, very briefly headed 5f out, headed again 2f out, soon weakened quickly, towards rear 1f out"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,10,10,,,,5,dist,48½,Petit Marin,GER,153/10,6,,,,,Marcel Weiss,Frau Nina Baltromei,b,g,,,Ransom O'War,10,,,,"Prominent on inner, very briefly led 5f out, pushed along under 3f out, weakened rapidly over 2f out, eased"
451,Greyville (SAF),,2025/07/27,Douglas Whyte Stakes (Grade 1) (2yo Fillies) (Turf),Grade 1,'2yo Fillies',Douglas Whyte Stakes,Fillies,Turf,,,,2yo,1m,,,Good To Soft,,,,1,1,,,,1,,,Golden Palm,SAF,30/100F,2,,,,,Alan Greeff,R Fourie,b,f,,,Var,11,1m 37.39s,,,
451,Greyville (SAF),,2025/07/27,Douglas Whyte Stakes (Grade 1) (2yo Fillies) (Turf),Grade 1,'2yo Fillies',Douglas Whyte Stakes,Fillies,Turf,,,,2yo,1m,,,Good To Soft,,,,2,2,,,,4,2¾,,Tina Lovelace,SAF,16/1,2,,,,,Sean Tarry,S'manga Khumalo,b,f,,,Captain Al,11,,,,
451,Greyville (SAF),,2025/07/27,Douglas Whyte Stakes (Grade 1) (2yo Fillies) (Turf),Grade 1,'2yo Fillies',Douglas Whyte Stakes,Fillies,Turf,,,,2yo,1m,,,Good To Soft,,,,3,3,,,,3,½,3¼,One Fine Winter,SAF,6/1,2,,,,,Sean Tarry,K De Melo,b,f,,,Trippi,11,,,,
451,Greyville (SAF),,2025/07/27,Douglas Whyte Stakes (Grade 1) (2yo Fillies) (Turf),Grade 1,'2yo Fillies',Douglas Whyte Stakes,Fillies,Turf,,,,2yo,1m,,,Good To Soft,,,,4,4,,,,6,2,5¼,A Bit Of Class,SAF,50/1,2,,,,,Candice Dawson,Serino Moodley,ch,f,,,Model Man,11,,,,
451,Greyville (SAF),,2025/07/27,Douglas Whyte Stakes (Grade 1) (2yo Fillies) (Turf),Grade 1,'2yo Fillies',Douglas Whyte Stakes,Fillies,Turf,,,,2yo,1m,,,Good To Soft,,,,5,5,,,,5,shd,5¼,Back From War,SAF,125/1,2,,,,,Paul Matchett,P Mxoli,b,f,,,Asiatic Boy,11,,,,
451,Greyville (SAF),,2025/07/27,Douglas Whyte Stakes (Grade 1) (2yo Fillies) (Turf),Grade 1,'2yo Fillies',Douglas Whyte Stakes,Fillies,Turf,,,,2yo,1m,,,Good To Soft,,,,6,6,,,,9,nse,5½,Alannah,SAF,50/1,2,,,,,Paul Lafferty,Luyolo Mxothwa,b,f,,,Silvano,11,,,,
451,Greyville (SAF),,2025/07/27,Douglas Whyte Stakes (Grade 1) (2yo Fillies) (Turf),Grade 1,'2yo Fillies',Douglas Whyte Stakes,Fillies,Turf,,,,2yo,1m,,,Good To Soft,,,,7,7,,,,11,1¼,6¾,Limitless Sky,SAF,40/1,2,,,,,Wendy Whitehead,Calvin Habib,b,f,,,Dynasty,11,,,,
451,Greyville (SAF),,2025/07/27,Douglas Whyte Stakes (Grade 1) (2yo Fillies) (Turf),Grade 1,'2yo Fillies',Douglas Whyte Stakes,Fillies,Turf,,,,2yo,1m,,,Good To Soft,,,,8,8,,,,7,½,7¼,Wings Of Ice,SAF,100/1,2,,,,,Paul Matchett,R Danielson,b,f,,,What A Winter,11,,,,
451,Greyville (SAF),,2025/07/27,Douglas Whyte Stakes (Grade 1) (2yo Fillies) (Turf),Grade 1,'2yo Fillies',Douglas Whyte Stakes,Fillies,Turf,,,,2yo,1m,,,Good To Soft,,,,9,9,,,,8,1,8¼,Charge It,SAF,125/1,2,,,,,Alyson Wright,A Mgudlwa,b,f,,,Diktat,11,,,,
451,Greyville (SAF),,2025/07/27,Douglas Whyte Stakes (Grade 1) (2yo Fillies) (Turf),Grade 1,'2yo Fillies',Douglas Whyte Stakes,Fillies,Turf,,,,2yo,1m,,,Good To Soft,,,,10,10,,,,10,¾,9,Celestial Diamond,SAF,50/1,2,,,,,Duncan Howells,K Matsunyane,b,f,,,Antonius Pius,11,,,,
451,Greyville (SAF),,2025/07/27,Douglas Whyte Stakes (Grade 1) (2yo Fillies) (Turf),Grade 1,'2yo Fillies',Douglas Whyte Stakes,Fillies,Turf,,,,2yo,1m,,,Good To Soft,,,,11,11,,,,2,1,10,Alta Capitana,SAF,16/1,2,,,,,Sean Tarry,Gavin Lerena,b,f,,,Fort Wood,11,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,1,1,,,,3,,,Jan Van Goyen,SAF,6/1,2,,,,,Mike & Mathew De Kock,Callan Murray,b,c,,,Oratorio,14,1m 37.63s,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,2,2,,,,7,3¾,,Tin Pan Alley,SAF,3/1F,2,,,,,Sean Tarry,S'manga Khumalo,b,c,,,Querari,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,3,3,,,,4,1,4¾,Chronicle King,SAF,9/2,2,,,,,Candice Dawson,Calvin Habib,b,c,,,Western Winter,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,4,4,,,,14,hd,5,King Harald,SAF,40/1,2,,,,,Roy Magner,Gavin Lerena,b,c,,,Caesour,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,5,5,,,,2,shd,5,Count Of Rouen,SAF,5/1,2,,,,,Peter Muscutt,Serino Moodley,b,c,,,Seventh Rock,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,6,6,,,,13,shd,5¼,Porridge Boy,SAF,50/1,2,,,,,Mano Pandaram,P Strydom,ch,c,,,High Chaparral,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,7,7,,,,10,1¾,7,Malmesbury Missile,SAF,9/2,2,,,,,Justin Snaith,R Fourie,b,c,,,Kingsbarns,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,8,8,,,,12,shd,7,Bruh,SAF,125/1,2,,,,,Paul Lafferty,Juan Paul V'D Merwe,b,c,,,Silvano,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,9,9,,,,5,nk,7¼,Blizzard Quest,SAF,40/1,2,,,,,Sean Tarry,Craig Zackey,b,g,,,Western Winter,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,10,10,,,,1,hd,7½,Soldier Boy,SAF,125/10,2,,,,,Michael D Miller,T Godden,b,g,,,Count Dubois,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,11,11,,,,8,1½,9,Charming Cheetah,SAF,25/1,2,,,,,Robyn Klaasen,K Matsunyane,b,g,,,Judpot,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,12,12,,,,6,1,10,World Of Royalty,SAF,40/1,2,,,,,Nathan Kotzen,C Little,b,c,,,Pathfork,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,13,13,,,,9,½,10½,Blackjack Randall,SAF,125/1,2,,,,,Michael D Miller,Mathew Thackeray,gr,g,,,Crusade,14,,,,
451,Greyville (SAF),,2025/07/27,World Pool Moment Of The Day Champion Stakes (Grade 1) (2yo) (Turf),Grade 1,'2yo',World Pool Moment Of The Day Champion Stakes,,Turf,,,,2yo,1m,,,Good To Soft,,,,14,14,,,,11,13,23½,Ziyan's Pride,SAF,125/1,2,,,,,M J Odendaal,R Danielson,b,c,,,Global One,14,,,,
